YEAR ,STATE,UNIT,FIRE NUMBER,FIRE NAME,AGENCY,Alarm Date,Containment Date,Collection Method,CAUSE,Incident Number,Objective,Report Acres,GIS Acres
1913,CA,LPF,00000204,,USF,19130000,0,0,14,00000000,1,0.0,276.4
1913,CA,LPF,00000999,,USF,19130000,0,0,14,00000000,1,0.0,314.8
1913,CA,LPF,00000202,,USF,19130000,0,0,14,00000000,1,0.0,315.6
1913,CA,LPF,00000200,,USF,19130000,0,0,14,00000000,1,0.0,341.9
1913,CA,LPF,00000003,,USF,19130000,0,0,14,00000000,1,0.0,353.0
1913,CA,LPF,00000203,,USF,19130000,0,0,14,00000000,1,0.0,426.8
1913,CA,LPF,00000005,,USF,19130000,0,0,14,00000000,1,0.0,581.1
1913,CA,LPF,00000038,,USF,19130000,0,0,9,00000000,1,0.0,588.2
1913,CA,LPF,00000051,,USF,19130000,0,0,14,00000000,1,0.0,605.8
1913,CA,LPF,00000207,,USF,19130000,0,0,14,00000000,1,0.0,631.9
1913,CA,LPF,00000055,,USF,19130000,0,0,14,00000000,1,0.0,1120.9
1913,CA,LPF,00000047,,USF,19130000,0,0,14,00000000,1,0.0,1304.5
1913,CA,LPF,00000999,,USF,19130000,0,0,14,00000000,1,0.0,11767.6
1913,CA,LPF,00000998,,USF,19130000,0,0,14,00000000,1,0.0,14587.6
1913,CA,LPF,00000044,,USF,19130000,0,0,14,00000000,1,0.0,14878.1
1913,CA,SRF,00400830,,USF,19131027,0,0,14,00000000,1,0.0,278.8
1913,CA,STF,00000067,,USF,19130000,19130000,8,14,,1,0.0,127.9
1913,CA,STF,00000600,,USF,19130000,19130000,8,14,,1,0.0,136.7
1913,CA,STF,00000651,,USF,19130000,19130000,8,14,,1,0.0,148.5
1913,CA,STF,00000049,,USF,19130000,19130000,8,14,,1,0.0,163.4
1913,CA,STF,00000278,,USF,19130000,19130000,8,14,,1,0.0,170.7
1913,CA,STF,00000139,,USF,19130000,19130000,8,14,,1,0.0,171.4
1913,CA,STF,00000575,,USF,19130000,19130000,8,14,,1,0.0,287.5
1913,CA,STF,00000280,,USF,19130000,19130000,8,14,,1,0.0,341.0
1913,CA,STF,00000146,,USF,19130000,19130000,8,14,,1,0.0,906.6
1913,CA,STF,00000175,,USF,19130000,19130000,8,14,,1,0.0,2412.0
1913,CA,TNF,00000001,,USF,19130000,19130000,0,14,00000000,1,0.0,145.1
1913,CA,TNF,00000002,,USF,19130000,19130000,0,14,00000000,1,0.0,366.2
1913,CA,TNF,00000003,,USF,19130000,19130000,0,14,00000000,1,0.0,1272.7
1913,CA,VNC,00000000,RINCON CREEK,CCO,19131001,0,0,14,00000000,1,0.0,1759.7
1914,CA,ANF,00000000,,USF,19141100,0,0,14,00000000,1,120.0,105.0
1914,CA,ANF,00000000,,USF,19140600,0,0,14,00000000,1,60.0,108.8
1914,CA,ANF,00000000,,USF,19140800,0,0,14,00000000,1,76.0,144.0
1914,CA,ANF,00000000,,USF,19140800,0,0,14,00000000,1,40.0,153.7
1914,CA,ANF,00000000,,USF,19140700,0,0,14,00000000,1,70.0,170.1
1914,CA,ANF,00000000,,USF,19140700,0,0,14,00000000,1,120.0,181.5
1914,CA,ANF,00000000,,USF,19140300,0,0,14,00000000,1,1600.0,293.2
1914,CA,ANF,00000000,,USF,19140300,0,0,14,00000000,1,1600.0,728.7
1914,CA,ANF,00000000,,USF,19141100,0,0,14,00000000,1,1120.0,1503.7
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,100.9
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,136.9
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,145.5
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,157.4
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,361.6
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,439.0
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,621.8
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,632.5
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,952.2
1914,CA,BDF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,3952.0
1914,CA,CNF,00000074,,USF,19140000,0,0,9,00000000,1,0.0,114.6
1914,CA,CNF,00000077,,USF,19140000,0,0,14,00000000,1,0.0,141.2
1914,CA,CNF,00000064,,USF,19140000,0,0,9,00000000,1,0.0,151.7
1914,CA,CNF,00000069,,USF,19140000,0,0,14,00000000,1,0.0,180.7
1914,CA,CNF,00000070,,USF,19140000,0,0,9,00000000,1,0.0,188.0
1914,CA,CNF,00000075,,USF,19140000,0,0,9,00000000,1,0.0,229.7
1914,CA,CNF,00000068,,USF,19140000,0,0,1,00000000,1,0.0,270.8
1914,CA,CNF,00000067,,USF,19140000,0,0,1,00000000,1,0.0,273.9
1914,CA,CNF,00000076,,USF,19140000,0,0,9,00000000,1,0.0,1146.2
1914,CA,CNF,00000004,,USF,19140000,0,0,14,00000000,1,0.0,2694.2
1914,CA,CNF,00000005,,USF,19140000,0,0,14,00000000,1,0.0,18755.0
1914,CA,KNF,00000000,,USF,19140000,0,0,14,00000000,1,0.0,113.3
1914,CA,KNF,00000152,,USF,19140000,0,0,14,00000000,1,0.0,114.9
1914,CA,LAC,00000000,,CCO,19140000,0,0,14,00000000,1,0.0,1710.6
1914,CA,LPF,00000210,,USF,19140000,0,0,14,00000000,1,0.0,119.7
1914,CA,LPF,00000997,,USF,19140000,0,0,14,00000000,1,0.0,121.0
1914,CA,LPF,00000205,,USF,19140000,0,0,14,00000000,1,0.0,127.0
1914,CA,LPF,00000999,,USF,19140000,0,0,14,00000000,1,0.0,157.1
1914,CA,LPF,00000212,,USF,19140000,0,0,14,00000000,1,0.0,189.3
1914,CA,LPF,00000211,,USF,19140000,0,0,14,00000000,1,0.0,201.3
1914,CA,LPF,00000201,,USF,19140000,0,0,14,00000000,1,0.0,247.1
1914,CA,LPF,00000206,,USF,19140000,0,0,14,00000000,1,0.0,335.5
1914,CA,LPF,00000016,,USF,19140000,0,0,14,00000000,1,0.0,442.5
1914,CA,LPF,00000203,,USF,19140000,0,0,14,00000000,1,0.0,571.2
1914,CA,LPF,00000999,,USF,19140000,0,0,14,00000000,1,0.0,1349.0
1914,CA,LPF,00000200,,USF,19140000,0,0,14,00000000,1,0.0,2383.9
1914,CA,LPF,00000080,,USF,19140000,0,0,14,00000000,1,0.0,2547.2
1914,CA,LPF,00000204,,USF,19140000,0,0,14,00000000,1,0.0,18089.3
1914,CA,PNF,00000001,,USF,19140000,0,0,14,00000000,1,0.0,514.6
1914,CA,SQF,00000020,,USF,19140000,0,0,9,00000000,1,0.0,116.5
1914,CA,SQF,00000082,,USF,19140000,0,0,9,00000000,1,0.0,138.8
1914,CA,SQF,00000023,,USF,19140000,0,0,1,00000000,1,0.0,197.1
1914,CA,SQF,00000039,,USF,19140000,0,0,9,00000000,1,0.0,361.9
1914,CA,SQF,00000046,,USF,19140000,0,0,9,00000000,1,0.0,860.9
1914,CA,STF,00000260,,USF,19140000,19140000,8,14,,1,0.0,186.2
1914,CA,STF,00000249,,USF,19140000,19140000,8,14,,1,0.0,238.9
1914,CA,STF,00000132,,USF,19140000,19140000,8,14,,1,0.0,258.6
1914,CA,STF,00000143,,USF,19140000,19140000,8,14,,1,0.0,1248.4
1914,CA,STF,00000180,,USF,19140000,19140000,8,14,,1,0.0,2913.2
1914,CA,TNF,00000002,,USF,19140000,19140000,0,14,00000000,1,0.0,109.8
1914,CA,TNF,00000001,,USF,19140000,19140000,0,9,00000000,1,0.0,749.3
1915,CA,ANF,00000000,CASTAIC,USF,19150623,0,0,14,00000000,1,160.0,118.9
1915,CA,ANF,00000000,,USF,19151000,0,0,14,00000000,1,50.0,100.8
1915,CA,ANF,00000000,,USF,19150600,0,0,14,00000000,1,80.0,116.2
1915,CA,ANF,00000000,,USF,19150800,0,0,14,00000000,1,80.0,119.1
1915,CA,ANF,00000000,,USF,19150800,0,0,14,00000000,1,80.0,125.7
1915,CA,ANF,00000000,,USF,19150800,0,0,14,00000000,1,100.0,141.4
1915,CA,ANF,00000000,,USF,19150900,0,0,14,00000000,1,140.0,154.0
1915,CA,ANF,00000000,,USF,19150800,0,0,14,00000000,1,200.0,178.4
1915,CA,ANF,00000000,,USF,19150600,0,0,14,00000000,1,50.0,506.4
1915,CA,ANF,00000000,,USF,19150900,0,0,14,00000000,1,2501.0,2350.4
1915,CA,ANF,00000000,,USF,19151000,0,0,14,00000000,1,3200.0,2623.9
1915,CA,BDF,00000000,,USF,19150000,0,0,14,00000000,1,0.0,111.8
1915,CA,BDF,00000000,,USF,19150000,0,0,14,00000000,1,0.0,142.7
1915,CA,BDF,00000000,,USF,19150000,0,0,14,00000000,1,0.0,146.7
1915,CA,BDF,00000000,,USF,19150000,0,0,14,00000000,1,0.0,162.0
1915,CA,BDF,00000000,,USF,19150000,0,0,14,00000000,1,0.0,346.4
1915,CA,BDF,00000000,,USF,19150000,0,0,14,00000000,1,0.0,752.9
1915,CA,CNF,00000084,,USF,19150000,0,0,14,00000000,1,0.0,112.4
1915,CA,CNF,00000089,,USF,19150000,0,0,14,00000000,1,0.0,156.6
1915,CA,CNF,00000079,,USF,19150000,0,0,9,00000000,1,0.0,157.8
1915,CA,CNF,00000085,,USF,19150000,0,0,9,00000000,1,0.0,197.9
1915,CA,CNF,00000088,,USF,19150000,0,0,9,00000000,1,0.0,254.4
1915,CA,CNF,00000086,,USF,19150000,0,0,9,00000000,1,0.0,273.4
1915,CA,CNF,00000090,,USF,19150000,0,0,14,00000000,1,0.0,334.9
1915,CA,CNF,00000082,,USF,19150000,0,0,9,00000000,1,0.0,347.7
1915,CA,CNF,00000006,,USF,19150000,0,0,14,00000000,1,0.0,721.7
1915,CA,CNF,00000078,,USF,19150000,0,0,9,00000000,1,0.0,1601.8
1915,CA,CNF,00000081,,USF,19150000,0,0,14,00000000,1,0.0,4835.9
1915,CA,KNF,00000189,,USF,19150000,0,0,14,00000000,1,0.0,120.8
1915,CA,KNF,00000129,,USF,19150000,0,0,14,00000000,1,0.0,131.3
1915,CA,KNF,00000099,,USF,19150000,0,0,14,00000000,1,0.0,162.0
1915,CA,KNF,00000205,,USF,19150000,0,0,14,00000000,1,0.0,222.4
1915,CA,KNF,00000154,,USF,19150000,0,0,14,00000000,1,0.0,243.2
1915,CA,KNF,00000021,,USF,19150000,0,0,14,00000000,1,0.0,250.9
1915,CA,KNF,00000093,,USF,19150000,0,0,14,00000000,1,0.0,1065.9
1915,CA,KNF,00000187,,USF,19150000,0,0,14,00000000,1,0.0,1141.9
1915,CA,KNF,00000006,,USF,19150000,0,0,14,00000000,1,0.0,1352.5
1915,CA,LAC,00000000,CASTAIC,CCO,19150623,0,0,14,00000000,1,0.0,414.0
1915,CA,LAC,00000000,,CCO,19150000,0,0,14,00000000,1,0.0,15096.0
1915,CA,LPF,00000004,,USF,19150000,0,0,14,00000000,1,0.0,110.5
1915,CA,LPF,00000019,,USF,19150000,0,0,9,00000000,1,0.0,111.6
1915,CA,LPF,00000213,,USF,19150000,0,0,14,00000000,1,0.0,115.4
1915,CA,LPF,00000200,,USF,19150000,0,0,14,00000000,1,0.0,117.1
1915,CA,LPF,00000079,,USF,19150000,0,0,9,00000000,1,0.0,126.5
1915,CA,LPF,00000214,,USF,19150000,0,0,14,00000000,1,0.0,132.8
1915,CA,LPF,00000219,,USF,19150000,0,0,14,00000000,1,0.0,133.4
1915,CA,LPF,00000212,,USF,19150000,0,0,14,00000000,1,0.0,134.6
1915,CA,LPF,00000012,,USF,19150000,0,0,9,00000000,1,0.0,143.7
1915,CA,LPF,00000216,,USF,19150000,0,0,14,00000000,1,0.0,155.5
1915,CA,LPF,00000217,,USF,19150000,0,0,14,00000000,1,0.0,156.2
1915,CA,LPF,00000209,,USF,19150000,0,0,14,00000000,1,0.0,159.6
1915,CA,LPF,00000999,,USF,19150000,0,0,14,00000000,1,0.0,172.8
1915,CA,LPF,00000207,,USF,19150000,0,0,14,00000000,1,0.0,203.6
1915,CA,LPF,00000206,,USF,19150000,0,0,14,00000000,1,0.0,265.7
1915,CA,LPF,00000215,,USF,19150000,0,0,14,00000000,1,0.0,275.5
1915,CA,LPF,00000201,,USF,19150000,0,0,14,00000000,1,0.0,277.5
1915,CA,LPF,00000049,,USF,19150000,0,0,14,00000000,1,0.0,288.9
1915,CA,LPF,0000090C,,USF,19150000,0,0,9,00000000,1,0.0,302.8
1915,CA,LPF,00000211,,USF,19150000,0,0,14,00000000,1,0.0,374.8
1915,CA,LPF,00000050,,USF,19150000,0,0,9,00000000,1,0.0,411.6
1915,CA,LPF,00000203,,USF,19150000,0,0,14,00000000,1,0.0,488.8
1915,CA,LPF,00000005,,USF,19150000,0,0,9,00000000,1,0.0,661.0
1915,CA,LPF,00000208,,USF,19150000,0,0,14,00000000,1,0.0,670.0
1915,CA,LPF,0000090B,,USF,19150000,0,0,9,00000000,1,0.0,702.3
1915,CA,LPF,00000042,,USF,19150000,0,0,14,00000000,1,0.0,1046.3
1915,CA,LPF,00000073,,USF,19150000,0,0,14,00000000,1,0.0,1097.3
1915,CA,MDF,00000059,CHALK HILL,USF,19150831,0,0,1,00000000,1,0.0,313.9
1915,CA,MDF,00000067,,USF,19150000,0,0,1,00000000,1,0.0,127.0
1915,CA,RRU,00000000,,CDF,19150000,0,0,14,00000000,1,0.0,144.1
1915,CA,RRU,00000000,,CDF,19150000,0,0,14,00000000,1,0.0,1794.5
1915,CA,SQF,00000032,,USF,19150000,0,0,9,00000000,1,0.0,270.4
1915,CA,SRF,00000028,N/A,USF,19150907,0,0,5,00000000,1,0.0,1643.0
1915,CA,SRF,00400776,,USF,19151003,0,0,14,00000000,1,0.0,109.5
1915,CA,SRF,00301029,,USF,19150825,0,0,14,00000000,1,0.0,456.1
1915,CA,STF,00000569,,USF,19150000,19150000,8,14,,1,0.0,190.1
1915,CA,STF,00000051,,USF,19150000,19150000,8,14,,1,0.0,204.8
1915,CA,STF,00000044,,USF,19150000,19150000,8,14,,1,0.0,218.9
1915,CA,STF,00000296,,USF,19150000,19150000,8,14,,1,0.0,298.1
1915,CA,STF,00000064,,USF,19150000,19150000,8,14,,1,0.0,380.2
1915,CA,TNF,00000001,,USF,19150000,19150000,0,14,00000000,1,0.0,102.6
1915,CA,TNF,00000001,,USF,19150000,0,0,14,00000000,1,0.0,102.6
1915,CA,TNF,00000003,,USF,19150000,19150000,0,1,00000000,1,0.0,191.7
1915,CA,TNF,00000002,,USF,19150000,19150000,0,14,00000000,1,0.0,604.8
1916,CA,ANF,00000000,1916-SUPERVISOR#35,USF,19160624,0,0,14,00000000,1,100.0,127.0
1916,CA,ANF,00000000,CHILAO,USF,19160626,0,0,14,00000000,1,115.0,139.4
1916,CA,ANF,00000000,DUARTE,USF,19160731,0,0,14,00000000,1,80.0,179.5
1916,CA,ANF,00000000,SAND CANYON,USF,19160000,0,0,14,00000000,1,365.0,370.7
1916,CA,ANF,00000000,SAND CANYON,USF,19160912,0,0,14,00000000,1,472.0,471.9
1916,CA,ANF,00000000,TUNNEL,USF,19160914,0,0,14,00000000,1,670.0,242.2
1916,CA,ANF,00000000,TUNNEL,USF,19160914,0,0,14,00000000,1,3200.0,3440.8
1916,CA,ANF,00000000,,USF,19160900,0,0,14,00000000,1,100.0,116.6
1916,CA,ANF,00000000,,USF,19160700,0,0,14,00000000,1,200.0,124.5
1916,CA,ANF,00000000,,USF,19160900,0,0,14,00000000,1,40.0,151.6
1916,CA,ANF,00000000,,USF,19160700,0,0,14,00000000,1,100.0,161.3
1916,CA,ANF,00000000,,USF,19160000,0,0,14,00000000,1,184.0,184.0
1916,CA,ANF,00000000,,USF,19160700,0,0,14,00000000,1,400.0,186.7
1916,CA,ANF,00000000,,USF,19160700,0,0,14,00000000,1,165.0,201.3
1916,CA,ANF,00000000,,USF,19160000,0,0,14,00000000,1,515.0,514.5
1916,CA,ANF,00000000,,USF,19160000,0,0,14,00000000,1,562.0,561.6
1916,CA,ANF,00000000,,USF,19160000,0,0,14,00000000,1,1754.0,1754.3
1916,CA,ANF,00000000,,USF,19160800,0,0,14,00000000,1,3320.0,4760.6
1916,CA,BDF,00000000,,USF,19160000,0,0,14,00000000,1,0.0,107.0
1916,CA,BDF,00000000,,USF,19160000,0,0,14,00000000,1,0.0,149.9
1916,CA,BDF,00000000,,USF,19160000,0,0,14,00000000,1,0.0,160.0
1916,CA,BDF,00000000,,USF,19160000,0,0,14,00000000,1,0.0,175.9
1916,CA,BDF,00000000,,USF,19160000,0,0,14,00000000,1,0.0,417.2
1916,CA,BDF,00000000,,USF,19160000,0,0,14,00000000,1,0.0,654.8
1916,CA,CNF,00000091,,USF,19160000,0,0,14,00000000,1,0.0,128.9
1916,CA,CNF,00000093,,USF,19160000,0,0,9,00000000,1,0.0,151.1
1916,CA,CNF,00000092,,USF,19160000,0,0,14,00000000,1,0.0,160.2
1916,CA,ENF,0000G251,BACCHI FIRE,USF,19160726,0,0,9,00000000,1,0.0,122.9
1916,CA,ENF,0000225_,,USF,19160000,0,0,9,00000000,1,0.0,170.6
1916,CA,ENF,0000G242,,USF,19160000,0,0,9,00000000,1,0.0,479.6
1916,CA,ENF,0000121P,,USF,19160000,0,0,14,00000000,1,0.0,772.9
1916,CA,ENF,0000C261,,USF,19160000,0,0,9,00000000,1,0.0,1397.1
1916,CA,ENF,24100000,,USF,19160000,19160000,0,9,00000000,1,0.0,1407.8
1916,CA,ENF,0000G264,,USF,19160000,0,0,9,00000000,1,0.0,1860.5
1916,CA,ENF,0000G221,,USF,19160000,0,0,14,00000000,1,0.0,2132.0
1916,CA,ENF,00000000,,USF,19160000,0,0,14,00000000,1,0.0,4306.2
1916,CA,LAC,00000000,BUCKHORN,CCO,19161113,0,0,14,00000000,1,0.0,257.6
1916,CA,LAC,00000000,SHEEP MT. FIRE,CCO,19160830,0,0,14,00000000,1,0.0,370.7
1916,CA,LNF,00000005,,USF,19160000,0,0,1,00000000,1,0.0,127.5
1916,CA,LPF,00000205,,USF,19160000,0,0,14,00000000,1,0.0,132.5
1916,CA,LPF,00000999,,USF,19160000,0,0,14,00000000,1,0.0,139.1
1916,CA,LPF,00000203,,USF,19160000,0,0,14,00000000,1,0.0,140.2
1916,CA,LPF,00000204,,USF,19160000,0,0,14,00000000,1,0.0,146.3
1916,CA,LPF,0000002A,,USF,19160000,0,0,9,00000000,1,0.0,208.1
1916,CA,LPF,00000054,,USF,19160000,0,0,9,00000000,1,0.0,320.1
1916,CA,LPF,00000032,,USF,19160000,0,0,9,00000000,1,0.0,353.9
1916,CA,LPF,00000016,,USF,19160000,0,0,14,00000000,1,0.0,472.3
1916,CA,LPF,00000043,,USF,19160000,0,0,9,00000000,1,0.0,526.8
1916,CA,LPF,00000019,,USF,19160000,0,0,9,00000000,1,0.0,1010.5
1916,CA,LPF,0000040E,,USF,19160000,0,0,9,00000000,1,0.0,1393.9
1916,CA,LPF,0000040D,,USF,19160000,0,0,9,00000000,1,0.0,1545.3
1916,CA,LPF,00000048,,USF,19160000,0,0,9,00000000,1,0.0,1876.2
1916,CA,LPF,00000044,,USF,19160000,0,0,9,00000000,1,0.0,3278.0
1916,CA,LPF,00000028,,USF,19160000,0,0,9,00000000,1,0.0,6134.5
1916,CA,MDF,00000015,,USF,19160000,0,0,9,00000000,1,0.0,694.6
1916,CA,MNF,00000042,TROUGH SPRINGS,USF,19160000,0,0,2,00000000,1,0.0,6189.3
1916,CA,PNF,00000001,,USF,19160000,0,0,14,00000000,1,0.0,120.9
1916,CA,PNF,00000002,,USF,19160000,0,0,14,00000000,1,0.0,265.9
1916,CA,PNF,00000004,,USF,19160000,0,0,14,00000000,1,0.0,290.9
1916,CA,PNF,00000003,,USF,19160000,0,0,14,00000000,1,0.0,375.5
1916,CA,SNF,00000007,,USF,19160000,0,0,14,00000000,1,0.0,121.2
1916,CA,SNF,00000006,,USF,19160000,0,0,14,00000000,1,0.0,262.4
1916,CA,SNF,00000002,,USF,19160000,0,0,9,00000000,1,0.0,569.4
1916,CA,SNF,00000001,,USF,19160000,0,0,14,00000000,1,0.0,1334.7
1916,CA,SNF,00000004,,USF,19160000,0,0,14,00000000,1,0.0,4081.8
1916,CA,SNF,00000003,,USF,19160000,0,0,14,00000000,1,0.0,6239.9
1916,CA,SQF,00000046,,USF,19160000,0,0,9,00000000,1,0.0,132.8
1916,CA,SQF,00000001,,USF,19160000,0,0,9,00000000,1,0.0,384.6
1916,CA,SQF,00000014,,USF,19160000,0,0,9,00000000,1,0.0,561.3
1916,CA,SQF,00000029,,USF,19160000,0,0,9,00000000,1,0.0,639.3
1916,CA,SQF,00000002,,USF,19160000,0,0,9,00000000,1,0.0,4707.0
1916,CA,SRF,00200087,SIMS GULCH,USF,19160824,0,0,5,00000000,1,0.0,206.2
1916,CA,SRF,00200093,SIMS GULCH #2,USF,19160911,0,0,5,00000000,1,0.0,175.8
1916,CA,SRF,00400725,,USF,19160827,0,0,1,00000000,1,0.0,165.8
1916,CA,STF,00000059,,USF,19160000,19160000,8,14,,1,0.0,102.6
1916,CA,STF,00000240,,USF,19160000,19160000,8,14,,1,0.0,2855.1
1916,CA,TNF,00000006,,USF,19160000,19160000,0,14,00000000,1,0.0,171.5
1916,CA,TNF,00000009,,USF,19160000,19160000,0,14,00000000,1,0.0,293.2
1916,CA,TNF,00000003,,USF,19160000,19160000,0,14,00000000,1,0.0,298.0
1916,CA,TNF,00000001,,USF,19160000,19160000,0,14,00000000,1,0.0,699.2
1916,CA,TNF,00000005,,USF,19160000,19160000,0,14,00000000,1,0.0,701.4
1916,CA,TNF,00000002,,USF,19160000,19160000,0,1,00000000,1,0.0,984.0
1916,CA,TNF,00000004,,USF,19160000,19160000,0,14,00000000,1,0.0,1151.1
1916,CA,TNF,00000007,,USF,19160000,19160000,0,14,00000000,1,0.0,1506.7
1916,CA,TNF,00000008,,USF,19160000,19160000,0,14,00000000,1,0.0,3923.4
1917,CA,ANF,00000000,HASTINGS RANCH,USF,19170900,0,0,14,00000000,1,400.0,551.2
1917,CA,ANF,00000000,PLEASANT VIEW RIDGE (#96),USF,19171001,0,0,14,00000000,1,75.0,127.8
1917,CA,ANF,00000000,,USF,19171000,0,0,14,00000000,1,75.0,172.2
1917,CA,ANF,00000000,,USF,19170700,0,0,14,00000000,1,100.0,176.2
1917,CA,ANF,00000000,,USF,19170700,0,0,14,00000000,1,50.0,179.5
1917,CA,ANF,00000000,,USF,19170800,0,0,14,00000000,1,200.0,197.3
1917,CA,ANF,00000000,,USF,19170000,0,0,14,00000000,1,212.0,211.7
1917,CA,ANF,00000000,,USF,19170800,0,0,14,00000000,1,320.0,245.4
1917,CA,ANF,00000000,,USF,19170600,0,0,14,00000000,1,450.0,299.5
1917,CA,ANF,00000000,,USF,19170700,0,0,14,00000000,1,600.0,506.3
1917,CA,ANF,00000000,,USF,19170000,0,0,14,00000000,1,588.0,587.7
1917,CA,ANF,00000000,,USF,19171100,0,0,14,00000000,1,900.0,616.1
1917,CA,BDF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,101.7
1917,CA,BDF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,123.9
1917,CA,BDF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,277.6
1917,CA,BDF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,304.5
1917,CA,BDF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,545.5
1917,CA,BDF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,588.1
1917,CA,BDF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,2294.4
1917,CA,CNF,00000133,,USF,19170000,0,0,14,00000000,1,0.0,109.0
1917,CA,CNF,00000098,,USF,19170000,0,0,1,00000000,1,0.0,116.9
1917,CA,CNF,00000118,,USF,19170000,0,0,14,00000000,1,0.0,122.1
1917,CA,CNF,00000010,,USF,19170000,0,0,14,00000000,1,0.0,141.3
1917,CA,CNF,00000097,,USF,19170000,0,0,9,00000000,1,0.0,204.8
1917,CA,CNF,00000008,,USF,19170000,0,0,14,00000000,1,0.0,252.2
1917,CA,CNF,00000117,,USF,19170000,0,0,14,00000000,1,0.0,297.0
1917,CA,CNF,00000007,,USF,19170000,0,0,14,00000000,1,0.0,983.7
1917,CA,CNF,00000124,,USF,19170000,0,0,14,00000000,1,0.0,1034.9
1917,CA,CNF,00000109,,USF,19170000,0,0,14,00000000,1,0.0,1392.3
1917,CA,CNF,00000012,,USF,19170000,0,0,14,00000000,1,0.0,3164.0
1917,CA,CNF,00000132,,USF,19170000,0,0,14,00000000,1,0.0,4302.1
1917,CA,CNF,00000013,,USF,19170000,0,0,14,00000000,1,0.0,4325.8
1917,CA,CNF,00000131,,USF,19170000,0,0,14,00000000,1,0.0,5199.9
1917,CA,CNF,00000011,,USF,19170000,0,0,14,00000000,1,0.0,5623.7
1917,CA,CNF,00000119,,USF,19170000,0,0,14,00000000,1,0.0,6163.7
1917,CA,CNF,00000009,,USF,19170000,0,0,14,00000000,1,0.0,10736.2
1917,CA,ENF,0000113G,BOTTLE HILL,USF,19171008,0,0,1,00000000,1,0.0,1326.6
1917,CA,ENF,0000116G,CHIPMUNK #2,USF,19170824,0,0,1,00000000,1,0.0,244.0
1917,CA,ENF,000047C5,COLD CK FIRE,USF,19170824,19170000,8,1,,1,0.0,106.7
1917,CA,ENF,,COLD CK FIRE,USF,19170824,19170000,8,1,,0,0.0,992.3
1917,CA,ENF,000095P4,MEEKS CK,USF,19170915,0,0,9,00000000,1,0.0,465.9
1917,CA,ENF,0000117G,MILLER DIGGINS FIRE,USF,19171028,0,0,14,00000000,1,0.0,287.3
1917,CA,ENF,0000111G,PILOT CK,USF,19171013,0,0,14,00000000,1,0.0,132.3
1917,CA,ENF,0000112G,RUBICON,USF,19171025,0,0,14,00000000,1,0.0,262.4
1917,CA,ENF,0000110G,SECTION 28,USF,19171005,0,0,9,00000000,1,0.0,231.9
1917,CA,ENF,0000109G,SECTION 28,USF,19171005,0,0,9,00000000,1,0.0,1698.2
1917,CA,ENF,000094G4,SLATE MT,USF,19170914,0,0,14,00000000,1,0.0,482.7
1917,CA,ENF,0000124P,,USF,19170000,0,0,9,00000000,1,0.0,110.2
1917,CA,ENF,3G200000,,USF,19170000,19170000,0,14,00000000,1,0.0,145.7
1917,CA,ENF,000067G3,,USF,19170000,0,0,1,00000000,1,0.0,252.2
1917,CA,ENF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,375.2
1917,CA,ENF,0000107G,,USF,19170000,0,0,14,00000000,1,0.0,602.4
1917,CA,ENF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,698.9
1917,CA,ENF,000070C9,,USF,19170000,0,0,1,00000000,1,0.0,2050.8
1917,CA,ENF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,10058.1
1917,CA,KNF,00000132,,USF,19170000,0,0,14,00000000,1,0.0,119.6
1917,CA,KNF,00000180,,USF,19170000,0,0,14,00000000,1,0.0,134.7
1917,CA,KNF,00000316,,USF,19170000,0,0,14,00000000,1,0.0,143.1
1917,CA,KNF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,163.2
1917,CA,KNF,00000000,,USF,19170000,0,0,14,00000000,1,0.0,199.2
1917,CA,KNF,00000286,,USF,19170000,0,0,14,00000000,1,0.0,228.3
1917,CA,KNF,00000185,,USF,19170000,0,0,14,00000000,1,0.0,271.6
1917,CA,KNF,00000180,,USF,19170000,0,0,14,00000000,1,0.0,287.4
1917,CA,KNF,00000234,,USF,19170000,0,0,14,00000000,1,0.0,323.6
